season,player_id,player_name,age,nationality,team,games_played,minutes,goals,assists,yellow_cards,red_cards
2017,19673,R. Towell,33,Republic of Ireland,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,20479,G. Thomas,27,Wales,Leicester,0.0,0.0,0.0,,0.0,0.0
2017,30550,R. Klavan,39,Estonia,Liverpool,19.0,1448.0,1.0,,0.0,0.0
2017,38700,S. Kaikai,29,Sierra Leone,Crystal Palace,1.0,13.0,0.0,,0.0,0.0
2017,45324,S. Lavery,26,Northern Ireland,Everton,0.0,0.0,0.0,,0.0,0.0
2017,82781,S. Hughes,27,England,Leicester,0.0,0.0,0.0,,0.0,0.0
2017,93168,S. Ahannach,29,Netherlands,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,117609,K. Perntreou,29,Albania,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2017,301,B. Woodburn,25,Wales,Liverpool,1.0,6.0,0.0,,0.0,0.0
2017,1441,C. Jenkinson,32,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,1740,C. Goldson,32,England,Brighton,3.0,199.0,0.0,,1.0,0.0
2017,2653,Ali Gabr,35,Egypt,West Brom,0.0,0.0,0.0,,0.0,0.0
2017,16821,Ramadan Sobhi,27,Egypt,Stoke City,24.0,1233.0,2.0,,2.0,0.0
2017,18328,K. Jameson,26,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2017,18807,Domingos Quina,25,Portugal,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,18952,C. Austin,35,England,Southampton,24.0,1030.0,7.0,,2.0,0.0
2017,19184,T. Carroll,32,England,Swansea,37.0,2569.0,0.0,4.0,3.0,0.0
2017,19339,L. Narsingh,34,Netherlands,Swansea,18.0,616.0,1.0,,0.0,0.0
2017,19496,T. Edwards,25,England,Stoke City,6.0,483.0,0.0,,0.0,0.0
2017,19643,J. SkalÃ¡k,32,Czechia,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,19837,J. Williams,31,Wales,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2017,20104,L. Garbutt,31,England,Everton,0.0,0.0,0.0,,0.0,0.0
2017,20386,M. Macey,30,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,47311,Mikel Merino,28,Spain,Newcastle,17.0,1142.0,1.0,1.0,4.0,0.0
2017,69437,J. Tilley,26,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,90495,J. Daly,24,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2017,90496,C. Masterson,26,Republic of Ireland,Liverpool,0.0,0.0,0.0,,0.0,0.0
2017,140665,S. Duke-McKenna,24,Guyana,Everton,0.0,0.0,0.0,,0.0,0.0
2017,2727,J. LÃ¶ssl,35,Denmark,Huddersfield,38.0,3420.0,0.0,1.0,1.0,0.0
2017,8522,Joel Pereira,28,Portugal,Manchester United,0.0,0.0,0.0,,0.0,0.0
2017,18831,A. Carroll,35,England,West Ham,16.0,745.0,3.0,,6.0,0.0
2017,18868,J. Simpson,28,England,Bournemouth,1.0,72.0,0.0,,0.0,0.0
2017,18950,J. Sims,27,England,Southampton,6.0,159.0,0.0,,0.0,0.0
2017,18971,B. Kayal,36,Israel,Brighton,19.0,739.0,0.0,,2.0,0.0
2017,18976,M. Sanders,25,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,19165,R. Tulloch,23,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2017,19167,J. Leko,25,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2017,19324,G. Byers,28,Scotland,Swansea,0.0,0.0,0.0,,0.0,0.0
2017,19507,J. McClean,35,Republic of Ireland,West Brom,30.0,1396.0,1.0,,7.0,0.0
2017,19531,C. Mahoney,27,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2017,19917,K. Sterling,26,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,21504,D. Ndong,30,Gabon,Watford,0.0,0.0,0.0,,0.0,0.0
2017,25374,K. Wimmer,32,Austria,Stoke City,17.0,1321.0,0.0,,5.0,0.0
2017,50892,D. Pereira,25,Antigua and Barbuda,Watford,0.0,0.0,0.0,,0.0,0.0
2017,82100,J. Sterry,29,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2017,90494,N. Trott,26,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,138846,M. Feeney,25,England,Everton,0.0,0.0,0.0,,0.0,0.0
2017,144742,T. Wilson,25,Republic of Ireland,Manchester City,0.0,0.0,0.0,,0.0,0.0
2017,166,J. Foyth,26,Argentina,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,300,G. Wijnaldum,34,Netherlands,Liverpool,33.0,2387.0,1.0,2.0,1.0,0.0
2017,305,D. Origi,29,Belgium,Liverpool,1.0,9.0,0.0,,0.0,0.0
2017,481,G. Krychowiak,34,Poland,West Brom,27.0,1643.0,0.0,2.0,2.0,0.0
2017,730,T. Courtois,32,Belgium,Chelsea,35.0,3150.0,0.0,,2.0,0.0
2017,744,Brahim Díaz,25,Morocco,Manchester City,5.0,50.0,0.0,,0.0,0.0
2017,885,E. Bailly,30,Côte d'Ivoire,Manchester United,13.0,999.0,1.0,,2.0,0.0
2017,898,Ander Herrera,35,Spain,Manchester United,26.0,1261.0,0.0,2.0,5.0,0.0
2017,1439,Héctor Bellerín,29,Spain,Arsenal,35.0,3051.0,2.0,3.0,5.0,0.0
2017,2280,César Azpilicueta,35,Spain,Chelsea,37.0,3330.0,2.0,6.0,1.0,0.0
2017,2285,A. Rüdiger,31,Germany,Chelsea,27.0,2336.0,2.0,1.0,4.0,0.0
2017,2461,S. Rondón,35,Venezuela,West Brom,36.0,2772.0,7.0,3.0,4.0,0.0
2017,8492,A. Sørloth,29,Norway,Crystal Palace,4.0,360.0,0.0,,0.0,0.0
2017,18794,Kiko Femenía,33,Spain,Watford,23.0,1715.0,1.0,1.0,2.0,0.0
2017,18812,Adrián,37,Spain,West Ham,19.0,1710.0,0.0,,2.0,0.0
2017,18898,M. DiamÃ©,37,Senegal,Newcastle,31.0,2042.0,2.0,,3.0,0.0
2017,18906,Ayoze Pérez,31,Spain,Newcastle,36.0,2497.0,8.0,5.0,3.0,0.0
2017,18907,Joselu,34,Spain,Newcastle,30.0,1716.0,4.0,1.0,2.0,0.0
2017,26302,Pablo Maffeo,27,Argentina,Manchester City,0.0,0.0,0.0,,0.0,0.0
2017,37125,C. Musonda,28,Belgium,Chelsea,3.0,34.0,0.0,1.0,0.0,0.0
2017,169,K. Trippier,34,England,Tottenham,24.0,1914.0,0.0,5.0,1.0,0.0
2017,1445,K. Mavropanos,27,Greece,Arsenal,3.0,195.0,0.0,,0.0,1.0
2017,1463,J. Willock,25,England,Arsenal,2.0,82.0,0.0,,0.0,0.0
2017,2282,A. Christensen,28,Denmark,Chelsea,27.0,2071.0,0.0,,0.0,0.0
2017,2284,Emerson,30,Italy,Chelsea,5.0,279.0,0.0,1.0,0.0,0.0
2017,2734,P. Billing,28,Denmark,Huddersfield,16.0,760.0,0.0,,3.0,0.0
2017,2931,T. Heaton,38,England,Burnley,4.0,306.0,0.0,,0.0,0.0
2017,2939,C. Wilson,32,England,Bournemouth,28.0,1990.0,8.0,2.0,0.0,0.0
2017,2997,Ł. Fabiański,39,Poland,Swansea,38.0,3420.0,0.0,,0.0,0.0
2017,18778,H. Barnes,27,England,Leicester,3.0,7.0,0.0,,0.0,0.0
2017,18813,A. Cresswell,35,England,West Ham,36.0,3073.0,1.0,7.0,7.0,0.0
2017,18819,M. Antonio,34,Jamaica,West Ham,21.0,1357.0,3.0,1.0,1.0,0.0
2017,18846,A. Wan-Bissaka,27,England,Crystal Palace,7.0,628.0,0.0,,1.0,0.0
2017,18886,M. Dúbravka,35,Slovakia,Newcastle,12.0,1080.0,0.0,,0.0,0.0
2017,18894,J. Lascelles,31,England,Newcastle,33.0,2928.0,3.0,,5.0,0.0
2017,18899,I. Hayden,29,England,Newcastle,26.0,1370.0,1.0,,7.0,0.0
2017,18941,M. Targett,29,England,Southampton,2.0,167.0,0.0,,0.0,0.0
2017,18955,D. Ings,32,England,Liverpool,8.0,265.0,1.0,,0.0,0.0
2017,19163,J. Murphy,29,England,Newcastle,25.0,1144.0,1.0,1.0,0.0,0.0
2017,138787,A. Gordon,23,England,Everton,0.0,0.0,0.0,,0.0,0.0
2017,161,A. Whiteman,26,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,164,B. Davies,31,Wales,Tottenham,29.0,2323.0,2.0,6.0,3.0,0.0
2017,186,Son Heung-Min,32,Korea Republic,Tottenham,37.0,2311.0,12.0,6.0,0.0,0.0
2017,296,J. Milner,38,England,Liverpool,32.0,1762.0,0.0,3.0,3.0,0.0
2017,727,R. Nelson,25,England,Arsenal,3.0,146.0,0.0,,0.0,0.0
2017,899,Andreas Pereira,28,Brazil,Manchester United,0.0,0.0,0.0,,0.0,0.0
2017,1455,A. Iwobi,28,Nigeria,Arsenal,26.0,1843.0,3.0,5.0,1.0,0.0
2017,1469,D. Welbeck,34,England,Arsenal,28.0,1185.0,5.0,2.0,1.0,0.0
2017,2298,C. Hudson-Odoi,24,England,Chelsea,2.0,27.0,0.0,,0.0,0.0
2017,2413,Richarlison,27,Brazil,Watford,38.0,2827.0,5.0,4.0,4.0,0.0
2017,2933,B. Chilwell,28,England,Leicester,24.0,1852.0,0.0,2.0,2.0,0.0
2017,2938,J. Ward-Prowse,30,England,Southampton,30.0,1716.0,3.0,3.0,3.0,0.0
2017,18869,A. Smith,33,England,Bournemouth,27.0,2068.0,1.0,3.0,6.0,0.0
2017,18872,L. Cook,27,England,Bournemouth,29.0,2238.0,0.0,2.0,5.0,0.0
2017,18883,D. Solanke,27,England,Liverpool,21.0,582.0,1.0,1.0,0.0,0.0
2017,18917,B. Mee,35,England,Burnley,29.0,2610.0,0.0,,5.0,0.0
2017,18932,F. Forster,36,England,Southampton,20.0,1800.0,0.0,,0.0,0.0
2017,18963,L. Dunk,33,England,Brighton,38.0,3420.0,1.0,1.0,7.0,0.0
2017,18973,S. March,30,England,Brighton,36.0,1841.0,1.0,1.0,3.0,0.0
2017,19362,J. Dasilva,26,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,283,T. Alexander-Arnold,26,England,Liverpool,19.0,1576.0,1.0,1.0,3.0,0.0
2017,284,J. Gomez,27,England,Liverpool,23.0,1900.0,0.0,2.0,3.0,0.0
2017,289,A. Robertson,30,Scotland,Liverpool,22.0,1943.0,1.0,5.0,2.0,0.0
2017,290,V. van Dijk,33,Netherlands,Liverpool,14.0,1260.0,0.0,,1.0,0.0
2017,293,C. Jones,23,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2017,306,Mohamed Salah,32,Egypt,Liverpool,36.0,2922.0,32.0,10.0,1.0,0.0
2017,626,J. Stones,30,England,Manchester City,18.0,1305.0,0.0,,0.0,0.0
2017,629,K. De Bruyne,33,Belgium,Manchester City,37.0,3085.0,8.0,16.0,2.0,0.0
2017,631,P. Foden,24,England,Manchester City,5.0,44.0,0.0,1.0,0.0,0.0
2017,633,İ. Gündoğan,34,Germany,Manchester City,30.0,1508.0,4.0,1.0,3.0,0.0
2017,636,Bernardo Silva,30,Portugal,Manchester City,35.0,1519.0,6.0,4.0,0.0,0.0
2017,641,O. Zinchenko,28,Ukraine,Manchester City,8.0,533.0,0.0,,1.0,0.0
2017,643,Gabriel Jesus,27,Brazil,Manchester City,29.0,1672.0,13.0,3.0,6.0,0.0
2017,645,R. Sterling,30,England,Manchester City,33.0,2592.0,18.0,11.0,4.0,0.0
2017,2287,R. Barkley,31,England,Chelsea,2.0,131.0,0.0,,0.0,0.0
2017,2937,D. Rice,25,England,West Ham,26.0,1422.0,0.0,,1.0,0.0
2017,18861,N. Aké,29,Netherlands,Bournemouth,38.0,3353.0,2.0,3.0,5.0,0.0
2017,19145,T. Adarabioyo,27,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2017,19179,T. Mings,31,England,Bournemouth,4.0,202.0,0.0,,1.0,0.0
2017,19599,E. Martínez,32,Argentina,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,158,P. Gazzaniga,32,Argentina,Tottenham,1.0,90.0,0.0,,0.0,0.0
2017,531,D. Blind,34,Netherlands,Manchester United,7.0,360.0,0.0,,0.0,0.0
2017,617,Ederson,31,Brazil,Manchester City,36.0,3195.0,0.0,,1.0,0.0
2017,627,K. Walker,34,England,Manchester City,32.0,2787.0,0.0,6.0,3.0,0.0
2017,889,V. Lindelöf,30,Sweden,Manchester United,17.0,1281.0,0.0,,1.0,0.0
2017,891,L. Shaw,29,England,Manchester United,11.0,788.0,0.0,,2.0,0.0
2017,1464,G. Xhaka,32,Switzerland,Arsenal,38.0,3266.0,1.0,7.0,10.0,0.0
2017,2278,Marcos Alonso,34,Spain,Chelsea,33.0,2860.0,7.0,2.0,6.0,0.0
2017,2778,K. Ịheanachọ,28,Nigeria,Leicester,21.0,823.0,3.0,3.0,2.0,0.0
2017,2935,H. Maguire,31,England,Leicester,38.0,3420.0,2.0,4.0,7.0,0.0
2017,18772,J. Evans,36,Northern Ireland,West Brom,28.0,2272.0,2.0,2.0,7.0,0.0
2017,18895,F. Lejeune,33,France,Newcastle,24.0,2104.0,0.0,2.0,3.0,0.0
2017,18896,Javier Manquillo,30,Spain,Newcastle,21.0,1759.0,0.0,1.0,2.0,0.0
2017,18902,Kenedy,28,Brazil,Newcastle,13.0,1030.0,2.0,2.0,1.0,0.0
2017,18949,Oriol Romeu,33,Spain,Southampton,34.0,2903.0,1.0,,11.0,0.0
2017,19337,O. McBurnie,28,Scotland,Swansea,11.0,269.0,0.0,1.0,0.0,0.0
2017,25458,D. Lukébakio,27,Belgium,Watford,1.0,15.0,0.0,,0.0,0.0
2017,47181,Toni Martínez,27,Spain,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,47324,Sandro Ramírez,29,Spain,Everton,8.0,276.0,0.0,,0.0,0.0
2017,47407,A. Nyom,36,Cameroon,West Brom,29.0,2308.0,0.0,1.0,7.0,0.0
2017,171,K. Walker-Peters,27,England,Tottenham,3.0,188.0,0.0,2.0,0.0,0.0
2017,175,E. Dier,30,England,Tottenham,34.0,2827.0,0.0,2.0,4.0,0.0
2017,184,H. Kane,31,England,Tottenham,37.0,3083.0,30.0,2.0,5.0,0.0
2017,295,A. Lallana,36,England,Liverpool,12.0,235.0,0.0,,1.0,0.0
2017,616,A. Murić,26,Kosovo,Manchester City,0.0,0.0,0.0,,0.0,0.0
2017,644,L. Sané,28,Germany,Manchester City,32.0,2423.0,10.0,15.0,4.0,0.0
2017,1468,E. Nketiah,25,England,Arsenal,3.0,17.0,0.0,,0.0,0.0
2017,2999,J. Bednarek,28,Poland,Southampton,5.0,428.0,1.0,,1.0,0.0
2017,18806,W. Hughes,29,England,Watford,15.0,995.0,2.0,3.0,0.0,0.0
2017,18823,B. Johnson,24,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,18843,J. Schlupp,32,Ghana,Crystal Palace,24.0,1748.0,0.0,1.0,3.0,0.0
2017,18873,R. Fraser,30,Scotland,Bournemouth,26.0,2009.0,5.0,3.0,0.0,0.0
2017,18918,C. Taylor,31,England,Burnley,11.0,949.0,0.0,,3.0,0.0
2017,18935,A. McCarthy,35,England,Southampton,18.0,1620.0,0.0,,2.0,0.0
2017,18940,J. Stephens,30,England,Southampton,22.0,1980.0,2.0,,6.0,1.0
2017,18947,M. Lemina,31,Gabon,Southampton,25.0,1723.0,1.0,1.0,2.0,0.0
2017,19147,C. Dawson,34,England,West Brom,28.0,2511.0,2.0,,6.0,0.0
2017,19182,A. Tuanzebe,27,Congo DR,Manchester United,1.0,0.0,0.0,,0.0,0.0
2017,20355,A. Ramsdale,26,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2017,126791,N. Broadhead,26,Wales,Everton,0.0,0.0,0.0,,0.0,0.0
2017,182,H. Winks,28,England,Tottenham,16.0,771.0,0.0,1.0,0.0,0.0
2017,894,A. Young,39,England,Manchester United,30.0,2447.0,2.0,4.0,7.0,0.0
2017,1440,R. Holding,29,England,Arsenal,12.0,820.0,0.0,,3.0,0.0
2017,2932,J. Pickford,30,England,Everton,38.0,3420.0,0.0,,0.0,0.0
2017,2934,M. Keane,31,England,Everton,30.0,2561.0,0.0,1.0,3.0,0.0
2017,2936,J. Tarkowski,32,England,Burnley,31.0,2790.0,0.0,,5.0,0.0
2017,2990,I. Gueye,35,Senegal,Everton,33.0,2757.0,2.0,1.0,7.0,0.0
2017,3428,J. Ayew,33,Ghana,Swansea,36.0,2859.0,7.0,2.0,2.0,1.0
2017,18146,D. Ward,31,Wales,Liverpool,0.0,0.0,0.0,,0.0,0.0
2017,18758,S. Coleman,36,Republic of Ireland,Everton,12.0,1036.0,0.0,1.0,0.0,0.0
2017,18766,D. Calvert-Lewin,27,England,Everton,32.0,1874.0,4.0,6.0,4.0,0.0
2017,18779,H. Choudhury,27,England,Leicester,8.0,376.0,0.0,1.0,1.0,0.0
2017,18786,W. Ndidi,28,Nigeria,Leicester,33.0,2899.0,0.0,3.0,8.0,0.0
2017,18788,J. Vardy,37,England,Leicester,37.0,3258.0,20.0,1.0,3.0,0.0
2017,18805,A. Doucouré,31,Mali,Watford,37.0,3325.0,7.0,3.0,10.0,0.0
2017,18847,J. Ward,35,England,Crystal Palace,19.0,1616.0,0.0,1.0,4.0,0.0
2017,18858,A. Begović,37,Bosnia and Herzegovina,Bournemouth,38.0,3420.0,0.0,,2.0,0.0
2017,18862,N. Clyne,33,England,Liverpool,3.0,174.0,0.0,,1.0,0.0
2017,18929,D. McNeil,25,England,Burnley,1.0,0.0,0.0,,0.0,0.0
2017,19720,T. Chalobah,25,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2017,59,Álvaro Morata,32,Spain,Chelsea,31.0,2066.0,11.0,6.0,7.0,0.0
2017,174,C. Eriksen,32,Denmark,Tottenham,37.0,3226.0,10.0,10.0,0.0,0.0
2017,618,Danilo,33,Brazil,Manchester City,23.0,1341.0,3.0,2.0,2.0,0.0
2017,842,N. Vlašić,27,Croatia,Everton,12.0,575.0,0.0,,0.0,0.0
2017,882,David de Gea,34,Spain,Manchester United,37.0,3330.0,0.0,,0.0,0.0
2017,904,P. Pogba,31,France,Manchester United,27.0,2151.0,6.0,10.0,5.0,1.0
2017,909,M. Rashford,27,England,Manchester United,35.0,1805.0,7.0,5.0,3.0,0.0
2017,910,A. Sánchez,36,Chile,Manchester United,12.0,1048.0,2.0,3.0,1.0,0.0
2017,1442,S. Kolašinac,31,Bosnia and Herzegovina,Arsenal,27.0,2151.0,2.0,4.0,3.0,0.0
2017,2286,D. Zappacosta,32,Italy,Chelsea,22.0,1095.0,1.0,1.0,0.0,0.0
2017,2292,R. Loftus-Cheek,28,England,Crystal Palace,24.0,1875.0,2.0,3.0,1.0,0.0
2017,2299,Pedro,37,Spain,Chelsea,31.0,1522.0,4.0,2.0,1.0,0.0
2017,2741,M. Ryan,32,Australia,Brighton,38.0,3420.0,0.0,,0.0,0.0
2017,18767,A. Lookman,27,Nigeria,Everton,7.0,154.0,0.0,1.0,0.0,0.0
2017,18797,C. Kabasele,33,Belgium,Watford,28.0,2332.0,2.0,,5.0,0.0
2017,18809,Deulofeu,30,Spain,Watford,7.0,438.0,1.0,,0.0,0.0
2017,18830,M. Arnautović,35,Austria,West Ham,31.0,2323.0,11.0,6.0,5.0,1.0
2017,18911,N. Pope,32,England,Burnley,35.0,3114.0,0.0,,3.0,0.0
2017,19194,T. Abraham,27,England,Swansea,31.0,1716.0,5.0,1.0,0.0,0.0
2017,19209,F. Tomori,27,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2017,249,D. Malen,25,Netherlands,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,375,C. Mbemba,30,Congo DR,Newcastle,9.0,672.0,0.0,,0.0,0.0
2017,887,M. Darmian,35,Italy,Manchester United,8.0,442.0,0.0,,0.0,0.0
2017,896,A. Gomes,24,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2017,902,N. Matić,36,Serbia,Manchester United,36.0,3119.0,1.0,1.0,6.0,0.0
2017,903,S. McTominay,28,Scotland,Manchester United,13.0,629.0,0.0,,2.0,0.0
2017,907,R. Lukaku,31,Belgium,Manchester United,34.0,2869.0,16.0,7.0,4.0,0.0
2017,1124,O. Burke,27,Scotland,West Brom,15.0,356.0,0.0,2.0,0.0,0.0
2017,1456,A. Maitland-Niles,27,England,Arsenal,15.0,907.0,0.0,,1.0,0.0
2017,1467,A. Lacazette,33,France,Arsenal,32.0,2212.0,14.0,4.0,1.0,0.0
2017,3247,W. Zaha,32,Côte d'Ivoire,Crystal Palace,29.0,2550.0,9.0,3.0,5.0,0.0
2017,3333,M. Haïdara,32,Mali,Newcastle,1.0,3.0,0.0,,0.0,0.0
2017,3395,S. Mounié,30,Benin,Huddersfield,28.0,1857.0,7.0,1.0,2.0,0.0
2017,18785,N. Mendy,32,Senegal,Leicester,0.0,0.0,0.0,,0.0,0.0
2017,18881,J. King,32,Norway,Bournemouth,33.0,2456.0,8.0,3.0,3.0,0.0
2017,18970,P. Groß,33,Germany,Brighton,38.0,2949.0,7.0,8.0,2.0,0.0
2017,19461,L. Nmecha,26,Germany,Manchester City,2.0,14.0,0.0,,0.0,0.0
2017,25293,R. Oxford,26,England,West Ham,1.0,4.0,0.0,,0.0,0.0
2017,30405,E. Fernandes,28,Switzerland,West Ham,14.0,846.0,0.0,1.0,1.0,0.0
2017,30531,J. Boga,27,Côte d'Ivoire,Chelsea,1.0,18.0,0.0,,0.0,0.0
2017,176,É. Lamela,32,Argentina,Tottenham,25.0,832.0,2.0,2.0,4.0,0.0
2017,287,D. Lovren,35,Croatia,Liverpool,29.0,2124.0,2.0,1.0,4.0,0.0
2017,288,Alberto Moreno,32,Spain,Liverpool,16.0,1264.0,0.0,,1.0,0.0
2017,292,J. Henderson,34,England,Liverpool,27.0,2173.0,1.0,1.0,1.0,0.0
2017,864,E. Can,30,Germany,Liverpool,26.0,2094.0,3.0,4.0,8.0,0.0
2017,908,A. Martial,29,France,Manchester United,30.0,1583.0,9.0,5.0,1.0,0.0
2017,1370,A. Ayew,35,Ghana,Swansea,12.0,951.0,0.0,2.0,3.0,0.0
2017,1457,H. Mkhitaryan,35,Armenia,Arsenal,11.0,796.0,2.0,4.0,0.0,0.0
2017,1635,T. Bakayoko,30,France,Chelsea,29.0,2124.0,2.0,2.0,4.0,0.0
2017,2294,Willian,36,Brazil,Chelsea,36.0,1883.0,6.0,7.0,1.0,0.0
2017,2380,C. Akpom,29,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,2475,R. Pereyra,33,Argentina,Watford,32.0,1622.0,5.0,2.0,3.0,0.0
2017,2719,N. Amrabat,37,Morocco,Watford,3.0,200.0,0.0,,0.0,0.0
2017,2886,J. Hernández,36,Mexico,West Ham,28.0,1543.0,8.0,,3.0,0.0
2017,6797,J. Davidson,33,Australia,Huddersfield,0.0,0.0,0.0,,0.0,0.0
2017,19043,T. Kongolo,30,Netherlands,Huddersfield,13.0,1047.0,0.0,,0.0,0.0
2017,19322,M. van der Hoorn,32,Netherlands,Swansea,24.0,1952.0,1.0,,4.0,0.0
2017,19497,B. Martins Indi,32,Netherlands,Stoke City,17.0,1244.0,0.0,,3.0,0.0
2017,25321,D. Klaassen,31,Netherlands,Everton,7.0,250.0,0.0,,0.0,0.0
2017,37154,J. Clasie,33,Netherlands,Southampton,0.0,0.0,0.0,,0.0,0.0
2017,1459,A. Ramsey,34,Wales,Arsenal,24.0,1848.0,7.0,8.0,0.0,0.0
2017,17599,K. Wilson,24,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2017,18803,N. Chalobah,30,England,Watford,6.0,448.0,0.0,,1.0,0.0
2017,18889,F. Woodman,27,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2017,18921,R. Brady,32,Republic of Ireland,Burnley,15.0,1279.0,1.0,2.0,3.0,0.0
2017,18927,A. Barnes,35,England,Burnley,36.0,2157.0,9.0,,10.0,0.0
2017,18962,S. Duffy,32,Republic of Ireland,Brighton,37.0,3294.0,0.0,1.0,8.0,0.0
2017,19016,C. Chambers,29,England,Arsenal,12.0,869.0,0.0,,1.0,0.0
2017,19038,B. Hamer,37,England,Leicester,4.0,274.0,0.0,,0.0,0.0
2017,19046,T. Smith,32,England,Huddersfield,24.0,1907.0,0.0,1.0,7.0,0.0
2017,19066,G. Hanley,33,Scotland,Newcastle,0.0,0.0,0.0,,0.0,0.0
2017,19164,M. Phillips,33,Scotland,West Brom,30.0,2096.0,2.0,2.0,3.0,0.0
2017,19274,K. Palmer,28,Jamaica,Huddersfield,4.0,168.0,0.0,,2.0,0.0
2017,19318,K. Naughton,36,England,Swansea,34.0,3033.0,0.0,2.0,1.0,0.0
2017,19327,J. Fulton,30,Scotland,Swansea,2.0,17.0,0.0,,1.0,0.0
2017,19328,M. Grimes,29,England,Swansea,0.0,0.0,0.0,,0.0,0.0
2017,19499,J. Tymon,25,England,Stoke City,3.0,163.0,0.0,,0.0,0.0
2017,19502,J. Allen,34,Wales,Stoke City,36.0,3142.0,2.0,6.0,8.0,0.0
2017,19597,N. Wells,34,Bermuda,Burnley,9.0,46.0,0.0,,0.0,0.0
2017,20179,D. Barlaser,27,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2017,179,M. Sissoko,35,France,Tottenham,33.0,1393.0,1.0,1.0,3.0,0.0
2017,2279,E. Ampadu,24,Wales,Chelsea,1.0,10.0,0.0,,0.0,0.0
2017,18762,T. Davies,26,England,Everton,33.0,1899.0,2.0,1.0,7.0,0.0
2017,18817,A. Ogbonna,36,Italy,West Ham,32.0,2880.0,1.0,,3.0,0.0
2017,18821,G. Diangana,26,Congo DR,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,18948,N. Redmond,30,England,Southampton,31.0,1945.0,1.0,3.0,3.0,0.0
2017,18974,J. Molumby,25,Republic of Ireland,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,19146,K. Bartley,33,England,Swansea,5.0,233.0,0.0,,2.0,0.0
2017,19150,M. Holgate,28,Jamaica,Everton,15.0,1182.0,0.0,,3.0,0.0
2017,19169,J. Rodríguez,35,England,West Brom,37.0,2824.0,7.0,1.0,2.0,0.0
2017,19287,S. Byram,31,England,West Ham,5.0,246.0,0.0,,1.0,0.0
2017,19321,J. Rodon,27,Wales,Swansea,0.0,0.0,0.0,,0.0,0.0
2017,19329,D. James,27,Wales,Swansea,0.0,0.0,0.0,,0.0,0.0
2017,19331,C. Roberts,29,Wales,Swansea,4.0,268.0,0.0,,0.0,0.0
2017,19505,T. Ince,32,England,Huddersfield,33.0,2456.0,2.0,,0.0,0.0
2017,19827,J. Cullen,28,Republic of Ireland,West Ham,2.0,6.0,0.0,,0.0,0.0
2017,20079,H. Souttar,26,Australia,Stoke City,0.0,0.0,0.0,,0.0,0.0
2017,20310,T. Campbell,25,England,Stoke City,4.0,75.0,0.0,,0.0,0.0
2017,44775,D. Bachmann,30,Austria,Watford,0.0,0.0,0.0,,0.0,0.0
2017,82097,A. Palmer,28,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2017,178,Lucas Moura,32,Brazil,Tottenham,6.0,208.0,0.0,1.0,0.0,0.0
2017,623,B. Mendy,30,France,Manchester City,7.0,361.0,0.0,1.0,2.0,0.0
2017,900,J. Lingard,32,England,Manchester United,33.0,1821.0,8.0,5.0,2.0,0.0
2017,1347,V. Moses,34,Nigeria,Chelsea,28.0,2118.0,3.0,3.0,3.0,0.0
2017,1699,Vicente Iborra,36,Spain,Leicester,19.0,1415.0,3.0,,0.0,0.0
