season,player_id,player_name,age,nationality,team,games_played,minutes,goals,assists,yellow_cards,red_cards
2023,18996,H. Arter,34,Republic of Ireland,Nottingham Forest,,,,,,
2023,45815,S. Tedić,24,Serbia,Manchester City,,,,,,
2023,134428,B. Chrisene,19,England,Aston Villa,,,,,,
2023,135525,C. Ramsay,21,Scotland,Liverpool,,,,,,
2023,138821,M. Lewis,23,England,Burnley,0.0,0.0,0.0,,0.0,0.0
2023,138842,M. Azeez,21,England,Arsenal,,,,,,
2023,138843,J. Hillson,22,England,Arsenal,,,,,,
2023,154807,D. Chesters,22,England,West Ham,,,,,,
2023,162687,V. Jaroš,23,Czechia,Liverpool,,,,,,
2023,192349,G. Shelvey,23,England,Nottingham Forest,0.0,0.0,0.0,,0.0,0.0
2023,192351,T. Fornah,24,England,Nottingham Forest,,,,,,
2023,204031,C. Brennan,24,Republic of Ireland,Sheffield Utd,,,,,,
2023,280688,T. Corbeanu,22,Canada,Wolves,,,,,,
2023,284439,L. Sousa,19,England,Arsenal,,,,,,
2023,284457,L. Bogarde,20,Netherlands,Aston Villa,,,,,,
2023,296121,J. Hinchy,21,England,Brighton,,,,,,
2023,313925,C. Ferguson,21,England,Newcastle,,,,,,
2023,342191,A. Mazilu,19,Romania,Brighton,,,,,,
2023,361388,E. Agyei,19,Belgium,Burnley,,,,,,
2023,441198,J. Burger,20,England,Luton,,,,,,
2023,18899,I. Hayden,29,England,Newcastle,,,,,,
2023,83029,J. Bowler,25,England,Nottingham Forest,,,,,,
2023,144725,K. Simon-Swyer,22,England,West Ham,,,,,,
2023,144741,L. Moulden,22,England,Wolves,,,,,,
2023,151756,W. Dennis,24,England,Bournemouth,,,,,,
2023,284260,D. Williams,21,England,Chelsea,,,,,,
2023,284291,J. Turner-Cooke,21,England,Newcastle,,,,,,
2023,284357,A. Keto-Diyawa,21,England,Wolves,,,,,,
2023,284373,L. De Bolle,22,Scotland,Newcastle,,,,,,
2023,284536,J. Knightbridge,20,England,West Ham,,,,,,
2023,313671,C. Thompson,20,England,Newcastle,,,,,,
2023,329357,Z. Abbott,18,England,Nottingham Forest,,,,,,
2023,330986,M. Golding,18,England,Chelsea,,,,,,
2023,340919,E. Stanton,19,England,Newcastle,,,,,,
2023,349987,G. Kuol,20,Australia,Newcastle,,,,,,
2023,352210,D. Charlton,18,England,Newcastle,,,,,,
2023,364048,H. Murray-Campbell,18,England,Chelsea,,,,,,
2023,365988,A. Harris,18,England,Newcastle,,,,,,
2023,402524,A. Harrison,18,England,Newcastle,,,,,,
2023,411808,D. Richards,19,Jamaica,Chelsea,,,,,,
2023,18922,J. Cork,35,England,Burnley,4.0,23.0,0.0,0.0,0.0,0.0
2023,19091,C. Basham,36,England,Sheffield Utd,8.0,319.0,0.0,,1.0,0.0
2023,94360,A. Paulsen,22,New Zealand,Bournemouth,,,,,,
2023,152976,T. Hill,22,Wales,Liverpool,,,,,,
2023,152979,J. Norris,21,England,Liverpool,,,,,,
2023,153066,Fábio Carvalho,22,Portugal,Liverpool,,,,,,
2023,162904,R. Williams,23,England,Liverpool,,,,,,
2023,278128,J. Wilson-Esbrand,22,England,Manchester City,,,,,,
2023,280683,J. Balagizi,21,England,Liverpool,,,,,,
2023,284287,M. Musiałowski,21,Poland,Liverpool,,,,,,
2023,284367,L. Stephenson,21,England,Liverpool,,,,,,
2023,284375,J. Huntley,20,England,Newcastle,,,,,,
2023,287868,M. Merrick,19,England,Chelsea,,,,,,
2023,308843,T. Patterson,19,England,Aston Villa,,,,,,
2023,310531,R. Kyerematen,19,England,Tottenham,,,,,,
2023,337929,G. Abbott,19,England,Tottenham,,,,,,
2023,361675,T. Grant,19,England,Manchester City,,,,,,
2023,361736,L. Black,18,England,Tottenham,,,,,,
2023,386307,E. Easton,19,Scotland,Sheffield Utd,,,,,,
2023,404574,Luis Guilherme,18,Brazil,West Ham,,,,,,
2023,172,D. Alli,28,England,Everton,0.0,0.0,0.0,,0.0,0.0
2023,286,J. Matip,33,Cameroon,Liverpool,10.0,783.0,0.0,,2.0,0.0
2023,371,Felipe,35,Brazil,Nottingham Forest,7.0,373.0,0.0,,4.0,0.0
2023,507,Thiago Alcântara,33,Spain,Liverpool,1.0,5.0,0.0,,0.0,0.0
2023,1972,L. Karius,31,Germany,Newcastle,1.0,90.0,0.0,,0.0,0.0
2023,2699,S. Ghoddos,31,Iran,Brentford,19.0,729.0,1.0,0.0,5.0,0.0
2023,2991,C. Kouyaté,35,Senegal,Nottingham Forest,12.0,204.0,0.0,0.0,2.0,0.0
2023,18815,R. Fredericks,32,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,18836,W. Hennessey,37,Wales,Nottingham Forest,0.0,0.0,0.0,,0.0,0.0
2023,18844,J. Tomkins,35,England,Crystal Palace,4.0,5.0,0.0,0.0,0.0,0.0
2023,18892,P. Dummett,33,Wales,Newcastle,5.0,15.0,0.0,0.0,0.0,0.0
2023,18924,J. Hendrick,32,Republic of Ireland,Newcastle,0.0,0.0,0.0,,0.0,0.0
2023,19173,M. Šarkić,27,Montenegro,Wolves,0.0,0.0,0.0,,0.0,0.0
2023,19229,D. Randolph,37,Republic of Ireland,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,19603,T. Holmes,24,England,Luton,,,,,,
2023,127605,N. Ferguson,24,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,138806,B. Williams,24,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,138901,E. Thorpe,24,Wales,Luton,,,,,,
2023,328126,J. Amissah,23,Ghana,Sheffield Utd,0.0,0.0,0.0,,0.0,0.0
2023,382166,C. Plain,23,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,163,S. Aurier,32,Côte d'Ivoire,Nottingham Forest,12.0,835.0,0.0,2.0,2.0,0.0
2023,190,Cédric Soares,33,Portugal,Arsenal,3.0,59.0,0.0,,0.0,0.0
2023,742,R. Varane,31,France,Manchester United,22.0,1373.0,1.0,0.0,2.0,0.0
2023,19592,L. Freeman,32,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,152968,A. Muskwe,26,Zimbabwe,Luton,0.0,0.0,0.0,,0.0,0.0
2023,153422,E. Brierley,21,England,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,154806,L. Watson,23,Republic of Ireland,Luton,0.0,0.0,0.0,,0.0,0.0
2023,180866,Marcelo Pitaluga,22,Brazil,Liverpool,0.0,0.0,0.0,,0.0,0.0
2023,284239,O. Hesketh,22,Wales,Wolves,0.0,0.0,0.0,,0.0,0.0
2023,284278,M. Ndiweni,21,England,Newcastle,1.0,0.0,0.0,,0.0,0.0
2023,284390,J. Wright,20,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2023,284502,J. Sweet,21,Wales,Arsenal,0.0,0.0,0.0,,0.0,0.0
2023,284531,B. Jackson,21,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,284540,Mauro Bandeira,21,Portugal,Arsenal,0.0,0.0,0.0,,0.0,0.0
2023,288106,Marc Jurado,20,Spain,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,293164,A. Diallo,21,England,Newcastle,1.0,0.0,0.0,,0.0,0.0
2023,294638,F. Munroe,19,England,Aston Villa,1.0,3.0,0.0,0.0,0.0,0.0
2023,331009,C. Sayers,20,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2023,360010,T. Harris,19,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,456129,Dominic Martins,19,Portugal,Luton,0.0,0.0,0.0,,0.0,0.0
2023,105,F. Ballo-Touré,27,Senegal,Fulham,6.0,66.0,0.0,0.0,1.0,0.0
2023,1452,Mohamed Elneny,32,Egypt,Arsenal,3.0,25.0,0.0,,0.0,0.0
2023,144733,B. Knight,22,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2023,146325,A. Pepple,22,Canada,Luton,0.0,0.0,0.0,,0.0,0.0
2023,162528,D. Franchi,22,Italy,Burnley,0.0,0.0,0.0,,0.0,0.0
2023,281975,V. Adedokun,21,Republic of Ireland,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,284212,D. Sassi,21,England,Burnley,0.0,0.0,0.0,,0.0,0.0
2023,284409,D. Mubama,20,England,West Ham,5.0,75.0,0.0,,0.0,0.0
2023,284416,R. Mathurin,20,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,325967,O. Hammond,22,Wales,Nottingham Forest,0.0,0.0,0.0,,0.0,0.0
2023,327748,B. Gee,19,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,334725,D. Sadi,21,England,Bournemouth,1.0,0.0,0.0,,0.0,0.0
2023,379626,C. Pettit,22,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,382160,D. Adu-Adjei,19,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,382170,M. Kinsey,19,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,390769,Michael Dacosta,19,Spain,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,394710,C. McKenna,18,Scotland,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,395209,J. Buyabu,21,England,Sheffield Utd,0.0,0.0,0.0,,0.0,0.0
2023,408221,B. Fredrick,19,Nigeria,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,430827,B. Arthur,19,England,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,17879,Carlos Gomes,26,Guinea-Bissau,Luton,0.0,0.0,0.0,,0.0,0.0
2023,19565,J. Weir,22,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,19757,G. Rea,30,Republic of Ireland,Luton,0.0,0.0,0.0,,0.0,0.0
2023,20319,N. Bishop,25,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,87858,J. McAtee,25,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,129707,T. Francois,24,Australia,Fulham,0.0,0.0,0.0,,0.0,0.0
2023,162493,M. Craig,21,Scotland,Tottenham,0.0,0.0,0.0,,0.0,0.0
2023,167656,M. Leonard,23,Scotland,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,191971,J. Stansfield,22,England,Fulham,0.0,0.0,0.0,,0.0,0.0
2023,282133,J. Hugill,21,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,284366,L. Chambers,20,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2023,284474,M. Olakigbe,20,England,Brentford,8.0,51.0,0.0,,0.0,0.0
2023,284475,L. Harris,19,Wales,Fulham,1.0,74.0,0.0,,0.0,0.0
2023,284551,J. Wells-Morrison,20,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,284556,T. O&apos;Reilly,21,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2023,284571,C. Sagoe Jr,20,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2023,286773,L. Castledine,19,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,290962,B. Greenwood,22,Republic of Ireland,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,327602,E. Osong,20,England,Nottingham Forest,0.0,0.0,0.0,,0.0,0.0
2023,347066,E. Pollock,22,England,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,17772,C. Goode,29,England,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,18820,C. Coventry,24,Republic of Ireland,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,19105,O. Norwood,33,Northern Ireland,Sheffield Utd,27.0,1433.0,1.0,,8.0,0.0
2023,19756,D. Potts,30,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,19759,L. Berry,32,England,Luton,17.0,310.0,2.0,1.0,1.0,0.0
2023,20224,A. Lonergan,41,England,Everton,0.0,0.0,0.0,,0.0,0.0
2023,44922,A. Campbell,26,Scotland,Luton,0.0,0.0,0.0,,0.0,0.0
2023,68127,K. Watts,25,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2023,138793,H. White,23,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2023,153420,G. Wickens,23,England,Fulham,0.0,0.0,0.0,,0.0,0.0
2023,167657,T. Onyango,21,England,Everton,1.0,0.0,0.0,,0.0,0.0
2023,204033,J. Hodge,22,Republic of Ireland,Wolves,0.0,0.0,0.0,,0.0,0.0
2023,206404,S. Chouchane,21,Tunisia,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,284470,M. Dibley-Dias,21,New Zealand,Fulham,0.0,0.0,0.0,,0.0,0.0
2023,284493,T. Adaramola,21,Republic of Ireland,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,286774,R. Stutter,19,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,303667,E. Beach,21,Wales,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,309507,B. Ibrahim,20,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2023,328097,Mahamadou Susoho,19,Spain,Manchester City,0.0,0.0,0.0,,0.0,0.0
2023,344707,C. Marshall,20,Northern Ireland,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,191337,T. Crama,23,France,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,201373,S. Curtis,19,Republic of Ireland,Sheffield Utd,1.0,27.0,0.0,,0.0,0.0
2023,284186,S. McAllister,22,Northern Ireland,Everton,0.0,0.0,0.0,,0.0,0.0
2023,284187,S. Mills,21,England,Everton,0.0,0.0,0.0,,0.0,0.0
2023,284382,D. Mee,22,Northern Ireland,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,284404,J. Tauriainen,20,Finland,Chelsea,1.0,0.0,0.0,,0.0,0.0
2023,284532,Z. Sturge,20,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,284549,J. Whitworth,20,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,287109,J. McConnell,20,England,Liverpool,3.0,1.0,0.0,,0.0,0.0
2023,289618,A. Matos,20,England,Chelsea,1.0,0.0,0.0,,0.0,0.0
2023,293162,J. Raymond,21,Wales,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,293168,M. Alleyne,19,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2023,298062,L. Jackson,19,Scotland,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,308867,S. Grehan,20,Republic of Ireland,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,314661,J. Danns,18,England,Liverpool,2.0,7.0,0.0,,1.0,0.0
2023,328093,I. Samuels-Smith,18,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,328104,B. Parkinson,19,England,Newcastle,1.0,24.0,0.0,,0.0,0.0
2023,384585,T. Hernes,19,Norway,Newcastle,0.0,0.0,0.0,,0.0,0.0
2023,394167,O. Harrison,17,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,407032,A. Nallo,18,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2023,253,A. Areola,31,France,West Ham,31.0,2702.0,0.0,0.0,1.0,0.0
2023,792,J. Kluivert,25,Netherlands,Bournemouth,32.0,1936.0,7.0,1.0,5.0,0.0
2023,1485,Bruno Fernandes,30,Portugal,Manchester United,35.0,3120.0,10.0,8.0,9.0,0.0
2023,18931,C. Wood,33,New Zealand,Nottingham Forest,31.0,1808.0,14.0,1.0,0.0,0.0
2023,18968,Y. Bissouma,28,Mali,Tottenham,28.0,2083.0,0.0,,10.0,1.0
2023,19088,D. Henderson,27,England,Crystal Palace,18.0,1620.0,0.0,0.0,2.0,0.0
2023,19090,G. Baldock,31,Greece,Sheffield Utd,13.0,969.0,0.0,1.0,4.0,0.0
2023,19655,F. Onyedinma,28,Nigeria,Luton,0.0,0.0,0.0,,0.0,0.0
2023,61742,H. Valdimarsson,23,Iceland,Brentford,0.0,0.0,0.0,,0.0,0.0
2023,144709,J. Anang,24,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,161671,I. Zabarnyi,22,Ukraine,Bournemouth,37.0,3330.0,1.0,0.0,5.0,0.0
2023,181796,J. Brooking,22,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,204039,D. Udogie,22,Italy,Tottenham,28.0,2398.0,2.0,3.0,6.0,0.0
2023,282254,O. Offiah,22,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,284059,L. Plange,22,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,298061,T. Curd,18,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,305735,J. Duffus,20,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,335116,K. Šekularac,21,Switzerland,Fulham,0.0,0.0,0.0,,0.0,0.0
2023,336240,N. Atom,19,Germany,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,406508,A. Piesold,19,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,5,M. Akanji,29,Switzerland,Manchester City,30.0,2512.0,2.0,0.0,3.0,0.0
2023,281,C. Kelleher,26,Republic of Ireland,Liverpool,10.0,900.0,0.0,,0.0,0.0
2023,567,Rúben Dias,27,Portugal,Manchester City,30.0,2557.0,0.0,0.0,0.0,0.0
2023,1145,I. Konaté,25,France,Liverpool,22.0,1571.0,0.0,,4.0,0.0
2023,1946,L. Trossard,30,Belgium,Arsenal,34.0,1647.0,12.0,1.0,2.0,0.0
2023,2468,G. Montiel,27,Argentina,Nottingham Forest,14.0,801.0,0.0,2.0,5.0,0.0
2023,2724,L. Digne,31,France,Aston Villa,33.0,2413.0,1.0,3.0,7.0,0.0
2023,2735,P. Højbjerg,29,Denmark,Tottenham,36.0,1287.0,0.0,0.0,4.0,0.0
2023,2807,R. Freuler,32,Switzerland,Nottingham Forest,0.0,0.0,0.0,,0.0,0.0
2023,21694,N. Aguerd,28,Morocco,West Ham,21.0,1859.0,1.0,,2.0,0.0
2023,22090,W. Saliba,23,France,Arsenal,38.0,3420.0,2.0,1.0,4.0,0.0
2023,47380,Marc Cucurella,26,Spain,Chelsea,21.0,1785.0,0.0,2.0,10.0,0.0
2023,70747,J. Enciso,20,Paraguay,Brighton,12.0,475.0,0.0,2.0,2.0,0.0
2023,129058,B. Verbruggen,22,Netherlands,Brighton,21.0,1890.0,0.0,,3.0,0.0
2023,129643,E. Ferguson,20,Republic of Ireland,Brighton,27.0,1365.0,6.0,,1.0,0.0
2023,138816,I. Maatsen,22,Netherlands,Chelsea,12.0,199.0,0.0,,1.0,0.0
2023,158697,J. McAtee,22,England,Sheffield Utd,30.0,1825.0,3.0,,2.0,0.0
2023,284230,R. Lewis,20,England,Manchester City,16.0,806.0,2.0,,1.0,0.0
2023,288699,M. Perrone,21,Argentina,Manchester City,0.0,0.0,0.0,,0.0,0.0
2023,334037,T. George,18,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,671,B. Traoré,29,Burkina Faso,Aston Villa,2.0,9.0,0.0,,0.0,0.0
2023,19102,J. Fleck,33,Scotland,Sheffield Utd,4.0,90.0,0.0,,1.0,0.0
2023,19804,K. Moore,32,Wales,Bournemouth,8.0,100.0,1.0,,0.0,0.0
2023,20069,B. Crellin,24,England,Everton,0.0,0.0,0.0,,0.0,0.0
2023,20386,M. Macey,30,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,69680,D. Costelloe,22,Republic of Ireland,Burnley,0.0,0.0,0.0,,0.0,0.0
2023,138906,J. White,22,England,Newcastle,4.0,9.0,0.0,,1.0,0.0
2023,167663,T. McGill,24,Canada,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,180940,T. Sharman-Lowe,21,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2023,196856,D. Imray,21,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,284060,L. Laing,21,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,284363,R. Bennett,21,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,284554,O. Goodman,21,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,297635,D. Tanton,20,Colombia,Fulham,0.0,0.0,0.0,,0.0,0.0
2023,297641,J. Metcalfe,20,England,Everton,0.0,0.0,0.0,,0.0,0.0
2023,298099,Mackenzie Hunt,23,United Arab Emirates,Everton,0.0,0.0,0.0,,0.0,0.0
2023,303019,N. Fraser,19,Republic of Ireland,Wolves,7.0,180.0,0.0,,1.0,0.0
2023,304319,A. Ola-Adebomi,21,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2023,311520,Marquinhos,21,Brazil,Arsenal,0.0,0.0,0.0,,0.0,0.0
2023,327609,J. McDonnell,20,Northern Ireland,Nottingham Forest,0.0,0.0,0.0,,0.0,0.0
2023,2549,L. Vigouroux,31,Chile,Burnley,0.0,0.0,0.0,,0.0,0.0
2023,19115,B. Peacock-Farrell,28,Northern Ireland,Burnley,0.0,0.0,0.0,,0.0,0.0
2023,50892,D. Pereira,25,Antigua and Barbuda,Luton,0.0,0.0,0.0,,0.0,0.0
2023,130416,G. Kilkenny,24,Republic of Ireland,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2023,138937,F. Marschall,21,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2023,200233,L. Kavanagh,21,Republic of Ireland,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,231062,A. Okonkwo,23,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2023,277716,A. Hackford,20,England,Sheffield Utd,2.0,11.0,0.0,,0.0,0.0
2023,278123,S. Revan,21,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2023,284266,L. Warrington,22,England,Everton,1.0,0.0,0.0,,0.0,0.0
2023,284323,C. Savage,21,Wales,Manchester United,0.0,0.0,0.0,,0.0,0.0
2023,288118,L. Orford,18,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,288279,LuizÃ£o,22,Brazil,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,293163,J. Donley,19,England,Tottenham,3.0,0.0,0.0,,1.0,0.0
2023,312118,J. Feeney,19,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2023,327730,O. Scarles,19,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2023,328095,L. Barrington,20,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2023,336599,B. Baker-Boaitey,20,England,Brighton,5.0,35.0,0.0,,1.0,0.0
2023,349384,T. Hall,19,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2023,403065,J. Luker,19,England,Luton,0.0,0.0,0.0,,0.0,0.0
2023,305,D. Origi,29,Belgium,Nottingham Forest,20.0,598.0,0.0,1.0,1.0,0.0
2023,946,K. Mbabu,29,Switzerland,Fulham,0.0,0.0,0.0,,0.0,0.0
