season,player_id,player_name,age,nationality,team,games_played,minutes,goals,assists,yellow_cards,red_cards
2020,18976,M. Sanders,25,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2020,19102,J. Fleck,33,Scotland,Sheffield Utd,31.0,2577.0,0.0,2.0,4.0,0.0
2020,19108,D. McGoldrick,37,Republic of Ireland,Sheffield Utd,35.0,2402.0,8.0,1.0,7.0,0.0
2020,19109,B. Sharp,38,England,Sheffield Utd,16.0,730.0,3.0,,1.0,0.0
2020,19122,R. Gotts,25,England,Leeds,0.0,0.0,0.0,,0.0,0.0
2020,20386,M. Macey,30,England,Arsenal,0.0,0.0,0.0,,0.0,0.0
2020,106721,K. Å½iger,23,Croatia,Chelsea,0.0,0.0,0.0,,0.0,0.0
2020,130418,A. SÃ¸ndergaard,23,Denmark,Wolves,0.0,0.0,0.0,,0.0,0.0
2020,152957,L. Richards,23,Republic of Ireland,Wolves,0.0,0.0,0.0,,0.0,0.0
2020,152971,V. Campbell,23,England,Leicester,0.0,0.0,0.0,,0.0,0.0
2020,167663,T. McGill,24,Canada,Brighton,0.0,0.0,0.0,,0.0,0.0
2020,278076,M. Odubeko,22,Republic of Ireland,West Ham,0.0,0.0,0.0,,0.0,0.0
2020,84,Wesley,28,Brazil,Aston Villa,3.0,14.0,0.0,,0.0,0.0
2020,1945,M. Samatta,32,Tanzania,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2020,2727,J. LÃ¶ssl,35,Denmark,Everton,0.0,0.0,0.0,,0.0,0.0
2020,2784,R. RÃºnarsson,29,Iceland,Arsenal,1.0,16.0,0.0,,0.0,0.0
2020,15928,F. Alves,25,Denmark,West Ham,0.0,0.0,0.0,,0.0,0.0
2020,18831,A. Carroll,35,England,Newcastle,18.0,382.0,1.0,,1.0,0.0
2020,18834,A. Yarmolenko,35,Ukraine,West Ham,15.0,362.0,0.0,1.0,3.0,0.0
2020,18958,D. Button,35,England,West Brom,1.0,90.0,0.0,,0.0,0.0
2020,19115,B. Peacock-Farrell,28,Northern Ireland,Burnley,4.0,360.0,0.0,,0.0,0.0
2020,19165,R. Tulloch,23,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2020,49923,A. Kamara,29,Mauritania,Fulham,11.0,310.0,0.0,,1.0,1.0
2020,130420,J. Vokins,24,England,Southampton,1.0,66.0,0.0,,0.0,0.0
2020,138411,L. Hughes,23,Northern Ireland,Liverpool,0.0,0.0,0.0,,0.0,0.0
2020,138849,K. John,23,England,Everton,0.0,0.0,0.0,,0.0,0.0
2020,138877,R. Yapi,24,France,Brighton,0.0,0.0,0.0,,0.0,0.0
2020,144710,R. Hannam,24,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2020,152975,J. Cain,23,England,Liverpool,0.0,0.0,0.0,,0.0,0.0
2020,199312,B. Pierrick,23,England,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2020,277716,A. Hackford,20,England,Sheffield Utd,1.0,10.0,0.0,,0.0,0.0
2020,278111,S. Flynn,23,Republic of Ireland,Leicester,0.0,0.0,0.0,,0.0,0.0
2020,166,J. Foyth,26,Argentina,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,300,G. Wijnaldum,34,Netherlands,Liverpool,38.0,2946.0,2.0,,1.0,0.0
2020,305,D. Origi,29,Belgium,Liverpool,9.0,181.0,0.0,,0.0,0.0
2020,935,Rodrigo,33,Spain,Leeds,26.0,1288.0,7.0,2.0,3.0,0.0
2020,1439,Héctor Bellerín,29,Spain,Arsenal,25.0,2093.0,1.0,2.0,8.0,0.0
2020,1578,G. Lo Celso,28,Argentina,Tottenham,18.0,949.0,1.0,1.0,5.0,0.0
2020,1697,Pablo Fornals,28,Spain,West Ham,33.0,2583.0,5.0,4.0,3.0,0.0
2020,2280,César Azpilicueta,35,Spain,Chelsea,26.0,2190.0,1.0,2.0,5.0,1.0
2020,2716,R. SaÃ¯ss,34,Morocco,Wolves,27.0,2408.0,3.0,,2.0,0.0
2020,3246,N. Pépé,29,Côte d'Ivoire,Arsenal,29.0,1612.0,10.0,1.0,1.0,1.0
2020,18592,I. Ndiaye,24,Senegal,Sheffield Utd,1.0,11.0,0.0,,0.0,0.0
2020,18812,Adrián,37,Spain,Liverpool,3.0,270.0,0.0,,0.0,0.0
2020,18906,Ayoze Pérez,31,Spain,Leicester,25.0,1332.0,2.0,1.0,2.0,0.0
2020,20557,I. Diallo,25,France,Southampton,22.0,1010.0,0.0,,3.0,0.0
2020,41301,GonÃ§alo Cardoso,24,Portugal,West Ham,0.0,0.0,0.0,,0.0,0.0
2020,47302,Diego Llorente,31,Spain,Leeds,15.0,1206.0,1.0,,1.0,0.0
2020,67972,C. Gallagher,24,England,West Brom,30.0,2532.0,2.0,2.0,11.0,0.0
2020,90494,N. Trott,26,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2020,144729,T. Harwood-Bellis,22,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2020,162150,N. John,21,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,619,Eric García,23,Spain,Manchester City,6.0,380.0,0.0,,0.0,0.0
2020,748,Dani Ceballos,28,Spain,Arsenal,25.0,1614.0,0.0,3.0,4.0,0.0
2020,885,E. Bailly,30,Côte d'Ivoire,Manchester United,12.0,915.0,0.0,,3.0,0.0
2020,931,Ferran Torres,24,Spain,Manchester City,24.0,1306.0,7.0,2.0,1.0,0.0
2020,1231,V. Coufal,32,Czechia,West Ham,34.0,3055.0,0.0,7.0,3.0,0.0
2020,1243,T. Souček,29,Czechia,West Ham,38.0,3420.0,10.0,1.0,7.0,1.0
2020,1496,Raphinha,28,Brazil,Leeds,30.0,2363.0,6.0,9.0,3.0,0.0
2020,1736,W. Foderingham,33,England,Sheffield Utd,0.0,0.0,0.0,,0.0,0.0
2020,2282,A. Christensen,28,Denmark,Chelsea,17.0,1371.0,0.0,,2.0,1.0
2020,2284,Emerson,30,Italy,Chelsea,2.0,89.0,0.0,,0.0,0.0
2020,2285,A. Rüdiger,31,Germany,Chelsea,19.0,1710.0,1.0,,0.0,0.0
2020,2931,T. Heaton,38,England,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2020,2997,Ł. Fabiański,39,Poland,West Ham,35.0,3150.0,0.0,,2.0,0.0
2020,18744,M. Kilman,27,England,Wolves,18.0,1306.0,0.0,1.0,4.0,0.0
2020,18813,A. Cresswell,35,England,West Ham,36.0,3172.0,0.0,8.0,3.0,0.0
2020,18819,M. Antonio,34,Jamaica,West Ham,26.0,1984.0,10.0,5.0,3.0,0.0
2020,18846,A. Wan-Bissaka,27,England,Manchester United,34.0,3060.0,2.0,4.0,3.0,0.0
2020,18955,D. Ings,32,England,Southampton,29.0,2183.0,12.0,4.0,1.0,0.0
2020,19428,J. Bowen,28,England,West Ham,38.0,2578.0,8.0,5.0,0.0,0.0
2020,37724,C. Summerville,23,Netherlands,Leeds,0.0,0.0,0.0,,0.0,0.0
2020,723,Joelinton,28,Brazil,Newcastle,31.0,1989.0,4.0,2.0,3.0,0.0
2020,1463,J. Willock,25,England,Newcastle,14.0,980.0,8.0,,0.0,0.0
2020,2273,Kepa,30,Spain,Chelsea,7.0,584.0,0.0,,1.0,0.0
2020,2507,M. Almirón,30,Paraguay,Newcastle,34.0,2437.0,4.0,1.0,3.0,0.0
2020,2806,F. Schär,33,Switzerland,Newcastle,18.0,1256.0,1.0,,4.0,1.0
2020,2855,E. Krafth,30,Sweden,Newcastle,16.0,1290.0,1.0,,4.0,0.0
2020,2939,C. Wilson,32,England,Newcastle,26.0,2085.0,12.0,5.0,2.0,0.0
2020,18737,J. Ruddy,38,England,Wolves,2.0,90.0,0.0,,0.0,0.0
2020,18778,H. Barnes,27,England,Leicester,25.0,1949.0,9.0,4.0,0.0,0.0
2020,18886,M. Dúbravka,35,Slovakia,Newcastle,13.0,1170.0,0.0,,0.0,0.0
2020,18894,J. Lascelles,31,England,Newcastle,19.0,1628.0,2.0,,4.0,0.0
2020,18899,I. Hayden,29,England,Newcastle,24.0,1943.0,0.0,,8.0,0.0
2020,18901,S. Longstaff,27,England,Newcastle,22.0,1405.0,0.0,1.0,2.0,0.0
2020,18941,M. Targett,29,England,Aston Villa,38.0,3405.0,0.0,2.0,7.0,0.0
2020,18961,D. Burn,32,England,Brighton,27.0,2060.0,1.0,,5.0,0.0
2020,19163,J. Murphy,29,England,Newcastle,26.0,1621.0,2.0,3.0,3.0,0.0
2020,44912,M. Gillespie,32,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2020,138787,A. Gordon,23,England,Everton,3.0,87.0,0.0,,0.0,0.0
2020,158694,T. Livramento,22,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2020,315237,W. Osula,21,Denmark,Sheffield Utd,0.0,0.0,0.0,,0.0,0.0
2020,104,Carlos Vinícius,29,Brazil,Tottenham,9.0,304.0,1.0,,2.0,0.0
2020,657,K. Tete,29,Netherlands,Fulham,22.0,1483.0,0.0,1.0,3.0,0.0
2020,727,R. Nelson,25,England,Arsenal,2.0,69.0,0.0,,0.0,0.0
2020,899,Andreas Pereira,28,Brazil,Manchester United,0.0,0.0,0.0,,0.0,0.0
2020,1161,E. Smith Rowe,24,England,Arsenal,20.0,1448.0,2.0,4.0,0.0,0.0
2020,1438,B. Leno,32,Germany,Arsenal,35.0,3132.0,0.0,,0.0,1.0
2020,1455,A. Iwobi,28,Nigeria,Everton,30.0,1541.0,1.0,2.0,0.0,0.0
2020,1934,S. Berge,26,Norway,Sheffield Utd,15.0,1119.0,1.0,1.0,4.0,0.0
2020,2729,J. Andersen,28,Denmark,Fulham,31.0,2730.0,1.0,1.0,7.0,1.0
2020,2887,R. Jiménez,33,Mexico,Wolves,10.0,825.0,4.0,,0.0,0.0
2020,2920,T. Castagne,29,Belgium,Leicester,27.0,2346.0,2.0,3.0,1.0,0.0
2020,18753,Adama Traoré,28,Spain,Wolves,37.0,2643.0,2.0,2.0,4.0,0.0
2020,18814,I. Diop,27,France,West Ham,18.0,1378.0,2.0,,3.0,0.0
2020,18917,B. Mee,35,England,Burnley,30.0,2694.0,2.0,,3.0,0.0
2020,19025,T. Cairney,33,Scotland,Fulham,10.0,759.0,1.0,1.0,2.0,0.0
2020,19032,R. Sessegnon,24,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,19480,H. Reed,29,England,Fulham,31.0,2250.0,0.0,2.0,5.0,0.0
2020,19549,A. Robinson,27,USA,Fulham,28.0,2161.0,0.0,,4.0,1.0
2020,36922,S. van den Berg,23,Netherlands,Liverpool,0.0,0.0,0.0,,0.0,0.0
2020,153066,Fábio Carvalho,22,Portugal,Fulham,4.0,255.0,1.0,,0.0,0.0
2020,161,A. Whiteman,26,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,164,B. Davies,31,Wales,Tottenham,20.0,1340.0,0.0,1.0,1.0,0.0
2020,186,Son Heung-Min,32,Korea Republic,Tottenham,37.0,3126.0,17.0,10.0,0.0,0.0
2020,296,J. Milner,38,England,Liverpool,26.0,1061.0,0.0,1.0,3.0,0.0
2020,739,Sergio Reguilón,28,Spain,Tottenham,27.0,2249.0,0.0,3.0,5.0,0.0
2020,1166,T. Werner,28,Germany,Chelsea,35.0,2607.0,6.0,8.0,2.0,0.0
2020,1469,D. Welbeck,34,England,Brighton,24.0,1546.0,6.0,1.0,0.0,0.0
2020,2298,C. Hudson-Odoi,24,England,Chelsea,23.0,1055.0,2.0,3.0,0.0,0.0
2020,2413,Richarlison,27,Brazil,Everton,34.0,2872.0,7.0,3.0,4.0,1.0
2020,2771,O. Aina,28,Nigeria,Fulham,31.0,2671.0,2.0,1.0,3.0,0.0
2020,2938,J. Ward-Prowse,30,England,Southampton,38.0,3420.0,8.0,7.0,5.0,0.0
2020,18739,W. Boly,33,Côte d'Ivoire,Wolves,21.0,1880.0,1.0,1.0,2.0,0.0
2020,18746,M. Gibbs-White,24,England,Wolves,11.0,410.0,1.0,,1.0,0.0
2020,18784,J. Maddison,28,England,Leicester,31.0,2104.0,8.0,5.0,4.0,0.0
2020,18932,F. Forster,36,England,Southampton,8.0,720.0,0.0,,0.0,0.0
2020,18973,S. March,30,England,Brighton,21.0,1675.0,2.0,1.0,0.0,0.0
2020,138780,N. Williams,23,Wales,Liverpool,6.0,248.0,0.0,,1.0,0.0
2020,138908,E. Anderson,22,England,Newcastle,1.0,3.0,0.0,,0.0,0.0
2020,153430,A. Elanga,22,Sweden,Manchester United,2.0,156.0,1.0,,0.0,0.0
2020,156428,B. Austin,25,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,537,J. Veltman,32,Netherlands,Brighton,28.0,2281.0,1.0,1.0,3.0,0.0
2020,1864,Pedro Neto,24,Portugal,Wolves,31.0,2559.0,5.0,6.0,4.0,0.0
2020,2926,Y. Tielemans,27,Belgium,Leicester,38.0,3358.0,6.0,4.0,6.0,0.0
2020,2933,B. Chilwell,28,England,Chelsea,27.0,2290.0,3.0,5.0,3.0,0.0
2020,18959,Robert Sánchez,27,Spain,Brighton,27.0,2430.0,0.0,,2.0,0.0
2020,18960,J. Steele,34,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2020,18963,L. Dunk,33,England,Brighton,33.0,2933.0,5.0,,5.0,2.0
2020,19012,M. Bettinelli,32,England,Fulham,0.0,0.0,0.0,,0.0,0.0
2020,19145,T. Adarabioyo,27,England,Fulham,33.0,2954.0,0.0,,1.0,0.0
2020,19192,J. Ramsey,23,England,Aston Villa,22.0,618.0,0.0,,0.0,0.0
2020,19265,A. Webster,29,England,Brighton,29.0,2595.0,1.0,,4.0,0.0
2020,19366,O. Watkins,29,England,Aston Villa,37.0,3329.0,14.0,5.0,3.0,0.0
2020,19545,R. James,25,England,Chelsea,32.0,2366.0,1.0,2.0,3.0,0.0
2020,22094,W. Fofana,24,France,Leicester,28.0,2265.0,0.0,,7.0,0.0
2020,116117,M. Caicedo,23,Ecuador,Brighton,0.0,0.0,0.0,,0.0,0.0
2020,138815,T. Lamptey,24,Ghana,Brighton,11.0,891.0,1.0,1.0,3.0,0.0
2020,138931,J. Philogene,22,England,Aston Villa,1.0,0.0,0.0,,0.0,0.0
2020,138935,C. Chukwuemeka,21,England,Aston Villa,2.0,18.0,0.0,,0.0,0.0
2020,148099,K. Dewsbury-Hall,26,England,Leicester,0.0,0.0,0.0,,0.0,0.0
2020,152982,C. Palmer,22,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2020,49,T. Partey,31,Ghana,Arsenal,24.0,1535.0,0.0,2.0,5.0,0.0
2020,641,O. Zinchenko,28,Ukraine,Manchester City,20.0,1474.0,0.0,,0.0,0.0
2020,643,Gabriel Jesus,27,Brazil,Manchester City,29.0,2060.0,9.0,4.0,2.0,0.0
2020,645,R. Sterling,30,England,Manchester City,31.0,2537.0,10.0,7.0,4.0,0.0
2020,766,R. Olsen,34,Sweden,Everton,7.0,630.0,0.0,,1.0,0.0
2020,978,K. Havertz,25,Germany,Chelsea,27.0,1521.0,4.0,3.0,2.0,0.0
2020,1460,B. Saka,23,England,Arsenal,32.0,2562.0,5.0,3.0,1.0,0.0
2020,2287,R. Barkley,31,England,Aston Villa,24.0,1537.0,3.0,1.0,0.0,0.0
2020,2289,Jorginho,33,Italy,Chelsea,28.0,2013.0,7.0,1.0,2.0,0.0
2020,2937,D. Rice,25,England,West Ham,32.0,2880.0,2.0,1.0,2.0,0.0
2020,19177,K. Hause,29,England,Aston Villa,7.0,630.0,1.0,,2.0,0.0
2020,19179,T. Mings,31,England,Aston Villa,36.0,3195.0,2.0,2.0,5.0,0.0
2020,19191,J. McGinn,30,Scotland,Aston Villa,37.0,3330.0,3.0,5.0,12.0,0.0
2020,19298,M. Cash,27,Poland,Aston Villa,28.0,2378.0,0.0,2.0,7.0,0.0
2020,19354,E. Konsa,27,England,Aston Villa,36.0,3195.0,2.0,,3.0,0.0
2020,19599,E. Martínez,32,Argentina,Aston Villa,38.0,3420.0,0.0,,1.0,0.0
2020,19959,B. White,27,England,Brighton,36.0,3195.0,0.0,,4.0,0.0
2020,22224,Gabriel Magalhães,27,Brazil,Arsenal,23.0,1996.0,2.0,,3.0,0.0
2020,37127,M. Ødegaard,26,Norway,Arsenal,14.0,866.0,1.0,2.0,0.0,0.0
2020,127769,Gabriel Martinelli,23,Brazil,Arsenal,14.0,588.0,2.0,1.0,0.0,0.0
2020,44,Rodri,28,Spain,Manchester City,34.0,2748.0,2.0,2.0,6.0,0.0
2020,280,Alisson Becker,32,Brazil,Liverpool,33.0,2970.0,1.0,,1.0,0.0
2020,283,T. Alexander-Arnold,26,England,Liverpool,36.0,3033.0,2.0,7.0,2.0,0.0
2020,284,J. Gomez,27,England,Liverpool,7.0,590.0,0.0,,0.0,0.0
2020,289,A. Robertson,30,Scotland,Liverpool,38.0,3386.0,1.0,7.0,2.0,0.0
2020,290,V. van Dijk,33,Netherlands,Liverpool,5.0,371.0,1.0,,1.0,0.0
2020,293,C. Jones,23,England,Liverpool,24.0,1177.0,1.0,2.0,2.0,0.0
2020,306,Mohamed Salah,32,Egypt,Liverpool,37.0,3082.0,22.0,5.0,0.0,0.0
2020,626,J. Stones,30,England,Manchester City,22.0,1934.0,4.0,,0.0,1.0
2020,629,K. De Bruyne,33,Belgium,Manchester City,25.0,2001.0,6.0,12.0,1.0,0.0
2020,631,P. Foden,24,England,Manchester City,28.0,1611.0,9.0,5.0,0.0,0.0
2020,633,İ. Gündoğan,34,Germany,Manchester City,28.0,2031.0,13.0,2.0,1.0,0.0
2020,636,Bernardo Silva,30,Portugal,Manchester City,26.0,2071.0,2.0,6.0,5.0,0.0
2020,1117,K. Tierney,27,Scotland,Arsenal,27.0,2301.0,1.0,3.0,4.0,0.0
2020,1600,K. Tsimikas,28,Greece,Liverpool,2.0,5.0,0.0,,0.0,0.0
2020,2291,M. Kovačić,30,Croatia,Chelsea,27.0,1820.0,0.0,1.0,4.0,0.0
2020,2678,Diogo Jota,28,Portugal,Liverpool,19.0,1112.0,9.0,,2.0,0.0
2020,6716,A. Mac Allister,26,Argentina,Brighton,21.0,1116.0,1.0,1.0,1.0,0.0
2020,18861,N. Aké,29,Netherlands,Manchester City,10.0,797.0,1.0,,4.0,0.0
2020,19187,J. Grealish,29,England,Aston Villa,26.0,2184.0,6.0,10.0,6.0,0.0
2020,158,P. Gazzaniga,32,Argentina,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,517,J. Rodríguez,33,Colombia,Everton,23.0,1776.0,6.0,4.0,4.0,0.0
2020,547,D. van de Beek,27,Netherlands,Manchester United,19.0,512.0,1.0,1.0,1.0,0.0
2020,617,Ederson,31,Brazil,Manchester City,36.0,3240.0,0.0,1.0,3.0,0.0
2020,627,K. Walker,34,England,Manchester City,24.0,1946.0,1.0,1.0,1.0,0.0
2020,886,Diogo Dalot,25,Portugal,Manchester United,0.0,0.0,0.0,,0.0,0.0
2020,891,L. Shaw,29,England,Manchester United,32.0,2655.0,1.0,5.0,8.0,0.0
2020,1826,S. Haller,30,Côte d'Ivoire,West Ham,16.0,934.0,3.0,,0.0,0.0
2020,2278,Marcos Alonso,34,Spain,Chelsea,13.0,960.0,2.0,,2.0,0.0
2020,2778,K. Ịheanachọ,28,Nigeria,Leicester,25.0,1456.0,12.0,2.0,1.0,0.0
2020,18772,J. Evans,36,Northern Ireland,Leicester,28.0,2476.0,2.0,2.0,7.0,0.0
2020,18835,Vicente Guaita,37,Spain,Crystal Palace,37.0,3330.0,0.0,,2.0,0.0
2020,18895,F. Lejeune,33,France,Newcastle,0.0,0.0,0.0,,0.0,0.0
2020,18896,Javier Manquillo,30,Spain,Newcastle,13.0,826.0,0.0,,1.0,0.0
2020,18949,Oriol Romeu,33,Spain,Southampton,21.0,1767.0,1.0,1.0,6.0,0.0
2020,19172,Ø. Nyland,34,Norway,Aston Villa,0.0,0.0,0.0,,0.0,0.0
2020,19197,S. Carson,39,England,Manchester City,1.0,90.0,0.0,,0.0,0.0
2020,19337,O. McBurnie,28,Scotland,Sheffield Utd,23.0,1316.0,1.0,,2.0,0.0
2020,47324,Sandro Ramírez,29,Spain,Everton,0.0,0.0,0.0,,0.0,0.0
2020,129791,Fábio Silva,22,Portugal,Wolves,32.0,1352.0,4.0,3.0,2.0,0.0
2020,130,Nélson Semedo,31,Portugal,Wolves,34.0,2988.0,1.0,1.0,5.0,0.0
2020,171,K. Walker-Peters,27,England,Southampton,30.0,2649.0,0.0,2.0,4.0,0.0
2020,175,E. Dier,30,England,Tottenham,28.0,2520.0,0.0,,3.0,0.0
2020,184,H. Kane,31,England,Tottenham,35.0,3087.0,23.0,14.0,1.0,0.0
2020,295,A. Lallana,36,England,Brighton,30.0,1588.0,1.0,1.0,0.0,0.0
2020,889,V. Lindelöf,30,Sweden,Manchester United,29.0,2586.0,1.0,1.0,0.0,0.0
2020,1464,G. Xhaka,32,Switzerland,Arsenal,31.0,2522.0,1.0,2.0,7.0,1.0
2020,2935,H. Maguire,31,England,Manchester United,34.0,3048.0,2.0,1.0,11.0,0.0
2020,2999,J. Bednarek,28,Poland,Southampton,36.0,3104.0,1.0,1.0,5.0,1.0
2020,18873,R. Fraser,30,Scotland,Newcastle,18.0,925.0,0.0,2.0,1.0,0.0
2020,18918,C. Taylor,31,England,Burnley,29.0,2429.0,0.0,1.0,1.0,0.0
2020,18935,A. McCarthy,35,England,Southampton,30.0,2700.0,0.0,,2.0,0.0
2020,18940,J. Stephens,30,England,Southampton,18.0,1538.0,0.0,,2.0,0.0
2020,18947,M. Lemina,31,Gabon,Fulham,28.0,1704.0,1.0,,5.0,0.0
2020,20355,A. Ramsdale,26,England,Sheffield Utd,38.0,3420.0,0.0,,1.0,0.0
2020,21138,R. Aït-Nouri,23,Algeria,Wolves,21.0,1404.0,1.0,1.0,1.0,0.0
2020,130421,W. Smallbone,24,Republic of Ireland,Southampton,3.0,173.0,0.0,,0.0,0.0
2020,144732,T. Doyle,23,England,Manchester City,0.0,0.0,0.0,,0.0,0.0
2020,149564,L. Cundle,22,England,Wolves,0.0,0.0,0.0,,0.0,0.0
2020,231029,N. Tella,25,Nigeria,Southampton,18.0,741.0,1.0,1.0,2.0,0.0
2020,1440,R. Holding,29,England,Arsenal,30.0,2557.0,0.0,1.0,2.0,0.0
2020,1468,E. Nketiah,25,England,Arsenal,17.0,413.0,2.0,1.0,0.0,0.0
2020,17597,D. O&apos;Shea,25,Republic of Ireland,West Brom,28.0,2102.0,0.0,,3.0,0.0
2020,18742,M. Doherty,32,Republic of Ireland,Tottenham,17.0,1238.0,0.0,2.0,3.0,0.0
2020,18823,B. Johnson,24,England,West Ham,14.0,519.0,1.0,,1.0,0.0
2020,18843,J. Schlupp,32,Ghana,Crystal Palace,27.0,1425.0,2.0,3.0,3.0,0.0
2020,18862,N. Clyne,33,England,Crystal Palace,13.0,1147.0,0.0,1.0,2.0,0.0
2020,19119,L. Davis,25,England,Leeds,2.0,31.0,0.0,,0.0,0.0
2020,19130,K. Phillips,29,England,Leeds,29.0,2430.0,1.0,2.0,10.0,0.0
2020,19136,J. Clarke,24,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2020,19143,S. Johnstone,31,England,West Brom,37.0,3330.0,0.0,1.0,1.0,0.0
2020,19147,C. Dawson,34,England,West Ham,22.0,1926.0,3.0,,4.0,0.0
2020,19152,C. Townsend,31,England,West Brom,25.0,2235.0,0.0,2.0,0.0,0.0
2020,19182,A. Tuanzebe,27,Congo DR,Manchester United,9.0,399.0,0.0,,2.0,0.0
2020,19541,C. Walton,29,England,Brighton,0.0,0.0,0.0,,0.0,0.0
2020,19586,E. Eze,26,England,Crystal Palace,34.0,2564.0,4.0,6.0,3.0,0.0
2020,25927,J. Mateta,27,France,Crystal Palace,7.0,217.0,1.0,,0.0,0.0
2020,126791,N. Broadhead,26,Wales,Everton,1.0,2.0,0.0,,0.0,0.0
2020,161948,L. Delap,21,England,Manchester City,1.0,39.0,0.0,,0.0,0.0
2020,182201,T. Mitchell,25,England,Crystal Palace,19.0,1710.0,1.0,1.0,1.0,0.0
2020,182,H. Winks,28,England,Tottenham,15.0,860.0,0.0,,5.0,0.0
2020,895,J. Garner,23,England,Manchester United,0.0,0.0,0.0,,0.0,0.0
2020,2932,J. Pickford,30,England,Everton,31.0,2743.0,0.0,,1.0,0.0
2020,2934,M. Keane,31,England,Everton,35.0,2990.0,3.0,1.0,4.0,0.0
2020,2936,J. Tarkowski,32,England,Burnley,36.0,3240.0,1.0,,6.0,0.0
2020,3428,J. Ayew,33,Ghana,Crystal Palace,33.0,2097.0,1.0,3.0,4.0,0.0
2020,17661,J. Branthwaite,22,England,Everton,0.0,0.0,0.0,,0.0,0.0
2020,18755,João Virgínia,25,Portugal,Everton,1.0,47.0,0.0,,0.0,0.0
2020,18758,S. Coleman,36,Republic of Ireland,Everton,25.0,1612.0,0.0,3.0,0.0,0.0
2020,18766,D. Calvert-Lewin,27,England,Everton,33.0,2876.0,16.0,,3.0,0.0
2020,18779,H. Choudhury,27,England,Leicester,10.0,313.0,0.0,,1.0,0.0
2020,18786,W. Ndidi,28,Nigeria,Leicester,26.0,2179.0,1.0,4.0,6.0,0.0
2020,18788,J. Vardy,37,England,Leicester,34.0,2845.0,15.0,9.0,1.0,0.0
2020,18805,A. Doucouré,31,Mali,Everton,29.0,2452.0,2.0,3.0,6.0,0.0
2020,18847,J. Ward,35,England,Crystal Palace,26.0,2255.0,0.0,1.0,5.0,0.0
2020,18929,D. McNeil,25,England,Burnley,36.0,3070.0,2.0,5.0,1.0,0.0
2020,19004,B. De Cordova-Reid,31,Jamaica,Fulham,33.0,2381.0,5.0,2.0,7.0,0.0
2020,19128,J. Harrison,28,England,Leeds,36.0,2857.0,8.0,8.0,2.0,0.0
2020,152969,L. Thomas,23,England,Leicester,14.0,971.0,1.0,,2.0,0.0
2020,284500,T. Iroegbunam,21,England,West Brom,0.0,0.0,0.0,,0.0,0.0
2020,17,C. Pulišić,26,USA,Chelsea,27.0,1735.0,4.0,2.0,2.0,0.0
2020,877,M. Kean,24,Italy,Everton,2.0,13.0,0.0,,0.0,0.0
2020,904,P. Pogba,31,France,Manchester United,26.0,1896.0,3.0,3.0,3.0,0.0
2020,909,M. Rashford,27,England,Manchester United,37.0,2927.0,11.0,9.0,4.0,0.0
2020,1454,M. Guendouzi,25,France,Arsenal,0.0,0.0,0.0,,0.0,0.0
2020,2292,R. Loftus-Cheek,28,England,Fulham,30.0,1912.0,1.0,,3.0,0.0
2020,2741,M. Ryan,32,Australia,Arsenal,3.0,270.0,0.0,,0.0,0.0
2020,18146,D. Ward,31,Wales,Leicester,0.0,0.0,0.0,,0.0,0.0
2020,18741,C. Coady,31,England,Wolves,37.0,3304.0,1.0,,5.0,0.0
2020,18771,Ricardo Pereira,31,Portugal,Leicester,15.0,959.0,0.0,1.0,3.0,0.0
2020,18911,N. Pope,32,England,Burnley,32.0,2880.0,0.0,,1.0,0.0
2020,18943,J. Vestergaard,32,Denmark,Southampton,30.0,2574.0,3.0,,3.0,1.0
2020,19185,K. Davis,26,England,Aston Villa,15.0,264.0,1.0,1.0,0.0,0.0
2020,19194,T. Abraham,27,England,Chelsea,22.0,1035.0,6.0,1.0,0.0,0.0
2020,19209,F. Tomori,27,England,Chelsea,1.0,44.0,0.0,,0.0,0.0
2020,19220,M. Mount,25,England,Chelsea,36.0,2891.0,6.0,5.0,2.0,0.0
2020,19524,C. Adams,28,Scotland,Southampton,36.0,2675.0,9.0,5.0,1.0,0.0
2020,19760,J. Justin,26,England,Leicester,23.0,2070.0,2.0,1.0,4.0,0.0
2020,47522,Douglas Luiz,26,Brazil,Aston Villa,33.0,2790.0,0.0,2.0,9.0,0.0
